stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber
40,A,A,1,True,nonsocial,piob00,0,0,0.0
28,B,B,1,True,nonsocial,piob00,1,0,0.0
18,A,B,0,False,nonsocial,piob00,2,0,0.0
26,A,A,0,True,nonsocial,piob00,3,0,0.0
40,A,A,1,True,nonsocial,piob00,0,1,0.0
26,B,A,1,False,nonsocial,piob00,1,1,0.0
18,A,B,0,False,nonsocial,piob00,2,1,0.0
28,B,B,1,True,nonsocial,piob00,3,1,0.0
18,A,B,0,False,nonsocial,piob00,0,2,0.0
40,A,A,0,True,nonsocial,piob00,1,2,0.0
28,B,B,0,True,nonsocial,piob00,2,2,0.0
26,A,A,1,True,nonsocial,piob00,3,2,0.0
28,A,B,0,False,nonsocial,piob00,0,3,0.0
18,B,B,1,True,nonsocial,piob00,1,3,0.0
40,A,A,1,True,nonsocial,piob00,2,3,0.0
26,B,A,0,False,nonsocial,piob00,3,3,0.0
40,A,A,0,True,nonsocial,piob00,0,4,0.0
26,B,A,0,False,nonsocial,piob00,1,4,0.0
28,B,B,1,True,nonsocial,piob00,2,4,0.0
18,B,B,1,True,nonsocial,piob00,3,4,0.0
26,A,A,1,True,nonsocial,piob00,0,5,0.0
40,A,A,1,True,nonsocial,piob00,1,5,0.0
28,B,B,1,True,nonsocial,piob00,2,5,0.0
18,B,B,0,True,nonsocial,piob00,3,5,0.0
63,A,B,1,False,social,piob00,0,0,1.0
25,A,B,0,False,social,piob00,1,0,1.0
71,B,A,0,False,social,piob00,2,0,1.0
77,A,A,1,True,social,piob00,3,0,1.0
77,A,A,1,True,social,piob00,0,1,1.0
71,B,A,0,False,social,piob00,1,1,1.0
63,B,B,1,True,social,piob00,2,1,1.0
25,B,B,0,True,social,piob00,3,1,1.0
77,A,A,1,True,social,piob00,0,2,1.0
25,B,B,1,True,social,piob00,1,2,1.0
63,B,B,1,True,social,piob00,2,2,1.0
71,A,A,1,True,social,piob00,3,2,1.0
25,B,B,1,True,social,piob00,0,3,1.0
63,B,B,0,True,social,piob00,1,3,1.0
71,A,A,1,True,social,piob00,2,3,1.0
77,A,A,1,True,social,piob00,3,3,1.0
71,A,A,1,True,social,piob00,0,4,1.0
63,B,B,1,True,social,piob00,1,4,1.0
25,B,B,0,True,social,piob00,2,4,1.0
77,A,A,0,True,social,piob00,3,4,1.0
77,A,A,1,True,social,piob00,0,5,1.0
71,A,A,1,True,social,piob00,1,5,1.0
63,B,B,1,True,social,piob00,2,5,1.0
25,B,B,1,True,social,piob00,3,5,1.0
28,B,B,1,True,nonsocial,piob00,0,0,2.0
26,A,A,1,True,nonsocial,piob00,1,0,2.0
18,B,B,1,True,nonsocial,piob00,2,0,2.0
40,A,A,1,True,nonsocial,piob00,3,0,2.0
26,A,A,0,True,nonsocial,piob00,0,1,2.0
18,B,B,0,True,nonsocial,piob00,1,1,2.0
40,A,A,1,True,nonsocial,piob00,2,1,2.0
28,B,B,1,True,nonsocial,piob00,3,1,2.0
18,B,B,1,True,nonsocial,piob00,0,2,2.0
26,A,A,1,True,nonsocial,piob00,1,2,2.0
28,B,B,1,True,nonsocial,piob00,2,2,2.0
40,A,A,0,True,nonsocial,piob00,3,2,2.0
18,B,B,1,True,nonsocial,piob00,0,3,2.0
40,A,A,1,True,nonsocial,piob00,1,3,2.0
26,A,A,1,True,nonsocial,piob00,2,3,2.0
28,B,B,1,True,nonsocial,piob00,3,3,2.0
26,A,A,1,True,nonsocial,piob00,0,4,2.0
28,B,B,1,True,nonsocial,piob00,1,4,2.0
40,A,A,0,True,nonsocial,piob00,2,4,2.0
18,B,B,0,True,nonsocial,piob00,3,4,2.0
18,B,B,1,True,nonsocial,piob00,0,5,2.0
26,A,A,1,True,nonsocial,piob00,1,5,2.0
40,A,A,1,True,nonsocial,piob00,2,5,2.0
28,B,B,1,True,nonsocial,piob00,3,5,2.0
63,B,B,1,True,social,piob00,0,0,3.0
25,B,B,1,True,social,piob00,1,0,3.0
77,A,A,1,True,social,piob00,2,0,3.0
71,A,A,1,True,social,piob00,3,0,3.0
63,B,B,1,True,social,piob00,0,1,3.0
71,A,A,1,True,social,piob00,1,1,3.0
77,A,A,1,True,social,piob00,2,1,3.0
25,B,B,1,True,social,piob00,3,1,3.0
63,B,B,1,True,social,piob00,0,2,3.0
77,A,A,1,True,social,piob00,1,2,3.0
25,B,B,0,True,social,piob00,2,2,3.0
71,A,A,1,True,social,piob00,3,2,3.0
77,A,A,1,True,social,piob00,0,3,3.0
25,B,B,1,True,social,piob00,1,3,3.0
63,B,B,1,True,social,piob00,2,3,3.0
71,A,A,1,True,social,piob00,3,3,3.0
71,A,A,1,True,social,piob00,0,4,3.0
25,B,B,1,True,social,piob00,1,4,3.0
77,A,A,1,True,social,piob00,2,4,3.0
63,B,B,0,True,social,piob00,3,4,3.0
63,B,B,1,True,social,piob00,0,5,3.0
77,A,A,1,True,social,piob00,1,5,3.0
71,A,A,1,True,social,piob00,2,5,3.0
25,B,B,1,True,social,piob00,3,5,3.0
